"app_id","ssn","year","zip_code","income","homeownership","purchases","credit_limit"
349355,723343314,2023,36287,37000,"Rent",783.647587769122,32800
349355,723343314,2024,36287,27000,"Rent",6109.35552308705,32800
349619,329170020,2022,89433,58000,"Rent",93.8570194083598,10100
349619,329170020,2023,89433,108000,"Rent",9459.6919618254,10100
349619,329170020,2024,89433,85000,"Rent",557.401074832033,10100
352947,141148819,2022,77908,115000,"Rent",3999.65406308104,4600
352947,141148819,2023,77908,186000,"Rent",2699.99999994672,2700
352947,141148819,2024,77908,248000,"Rent",1300,1300
353067,148803998,2022,93791,34000,"Rent",259.227022824161,38800
353067,148803998,2023,93791,21000,"Own",3807.10102714386,38800
353067,148803998,2024,93791,0,"Rent",13864.5785513029,38800
353422,133952694,2022,10254,66000,"Own",728.967537575956,9500
353422,133952694,2023,10254,112000,"Own",9296.31329997406,9500
353422,133952694,2024,10254,165000,"Own",9499.99999994733,9500
353649,590908278,2022,39262,45000,"Rent",422.960977152974,18100
353649,590908278,2023,39262,43000,"Rent",727.191684294532,18100
353649,590908278,2024,39262,10000,"Own",18092.3450322027,18100
355297,970164952,2022,66118,39000,"Rent",292.823017863931,37100
355297,970164952,2023,66118,5000,"Own",35942.0939305981,37100
355297,970164952,2024,66118,7000,"Rent",30079.0556136737,37100
356428,740187806,2022,17276,31000,"Rent",542.263892907549,32000
356428,740187806,2023,17276,34000,"Rent",449.590124289218,32000
356428,740187806,2024,17276,49000,"Own",1356.82064465543,32000
358259,731354498,2022,45955,65000,"Rent",137.024462066228,41300
358259,731354498,2023,45955,42000,"Own",18827.7125653384,41300
358259,731354498,2024,45955,40000,"Rent",9190.09923566003,41300
358570,605576948,2022,55934,98000,"Own",7987.90517118223,16300
358570,605576948,2023,55934,135000,"Rent",15486.3529662072,15500
358570,605576948,2024,55934,174000,"Own",13999.9999999868,14000
359173,275428009,2022,66119,23000,"Own",9450.65461388239,13000
359173,275428009,2023,66119,19000,"Rent",7536.42319061048,13000
359173,275428009,2024,66119,23000,"Rent",6019.07593743355,13000
362628,923360689,2022,85740,52000,"Rent",5972.51403821133,25700
362628,923360689,2023,85740,86000,"Own",720.436284083828,25700
362628,923360689,2024,85740,156000,"Rent",25641.4318455952,25700
364231,404265240,2022,54280,35000,"Own",25882.0636239102,32900
364231,404265240,2023,54280,54000,"Rent",847.270034165462,32900
364231,404265240,2024,54280,78000,"Rent",285.725150463789,32900
366925,350203277,2022,76181,68000,"Rent",550.601029489243,35600
366925,350203277,2023,76181,51000,"Rent",418.208582261712,35600
366925,350203277,2024,76181,44000,"Own",4997.44929768559,35600
369809,349397317,2022,64884,63000,"Rent",17133.1397924289,19400
369809,349397317,2023,64884,65000,"Own",19040.0482500593,19400
369809,349397317,2024,64884,122000,"Own",18599.8216632184,18600
370575,231364258,2022,77098,80000,"Rent",3334.79776156562,8000
370575,231364258,2023,77098,108000,"Rent",6845.93281560313,6900
370575,231364258,2024,77098,90000,"Rent",5807.18780368249,5900
371681,725540024,2022,81489,24000,"Rent",2949.43500249755,18100
371681,725540024,2023,81489,29000,"Own",7665.86071512959,18100
371681,725540024,2024,81489,31000,"Rent",1452.83306301912,18100
373310,405294551,2022,53998,77000,"Own",1633.99920973232,22300
373310,405294551,2023,53998,134000,"Rent",22111.8430163926,22300
373310,405294551,2024,53998,165000,"Rent",22299.9993291581,22300
376184,596726812,2022,16038,64000,"Rent",163.031685971312,9100
376184,596726812,2023,16038,43000,"Rent",152.946337238509,9100
376184,596726812,2024,16038,41000,"Own",1237.50069369723,9100
376500,282680472,2022,36872,92000,"Rent",10345.0109999465,18100
376500,282680472,2023,36872,87000,"Own",16595.2117555017,18100
376500,282680472,2024,36872,55000,"Own",16398.2934161179,16400
380635,716264926,2022,48110,13000,"Rent",2662.75514006433,16200
380635,716264926,2023,48110,10000,"Rent",4073.8538175282,16200
380635,716264926,2024,48110,17000,"Rent",2301.6567443635,16200
380645,618692041,2022,69387,49000,"Rent",1599.82971500166,1600
380645,618692041,2023,69387,58000,"Rent",1599.47085980477,1600
380645,618692041,2024,69387,3000,"Own",1599.99999999792,1600
382144,471742807,2022,17574,81000,"Rent",715.777226966392,36500
382144,471742807,2023,17574,72000,"Rent",1423.56492364696,36500
382144,471742807,2024,17574,62000,"Rent",12129.8035695714,35300
384401,101171966,2022,79142,48000,"Rent",6877.28862222646,22300
384401,101171966,2023,79142,51000,"Rent",11749.6579819655,21300
384401,101171966,2024,79142,42000,"Rent",12641.9096647603,21300
387303,968653593,2022,59378,78000,"Rent",9998.64029912086,10000
387303,968653593,2023,59378,40000,"Own",8799.99984447415,8800
387303,968653593,2024,59378,16000,"Own",6599.99999999935,6600
388010,887919418,2022,16818,65000,"Rent",184.725943072075,37100
388010,887919418,2023,16818,94000,"Rent",367.010908881921,37100
388010,887919418,2024,16818,142000,"Rent",37065.2636738447,37100
388039,442016093,2022,30769,57000,"Rent",179.332211628852,9700
388039,442016093,2023,30769,21000,"Rent",1612.53571382309,9700
388039,442016093,2024,30769,15000,"Own",8341.18303915846,9700
388436,819989252,2022,22824,67000,"Own",6736.74377557412,10900
388436,819989252,2023,22824,103000,"Rent",10877.9648431755,10900
388436,819989252,2024,22824,103000,"Rent",10864.2764264025,10900
389548,931091573,2022,87098,42000,"Rent",448.823722189056,13500
389548,931091573,2023,87098,73000,"Rent",5112.83874790593,13500
389548,931091573,2024,87098,70000,"Rent",2856.40863168498,13500
394215,196900847,2022,99384,53000,"Own",1144.39667695588,27600
394215,196900847,2023,99384,82000,"Rent",1702.92747775568,27600
394215,196900847,2024,99384,124000,"Own",27599.6983836724,27600
397235,326523427,2022,78033,66000,"Rent",350.699619686473,40400
397235,326523427,2023,78033,49000,"Rent",1573.01655572167,39200
397235,326523427,2024,78033,40000,"Own",27248.4068455671,37900
397313,946087864,2022,22968,70000,"Own",3474.93646675332,33900
397313,946087864,2023,22968,78000,"Rent",303.096255988546,33900
397313,946087864,2024,22968,90000,"Own",1532.64514739301,33900
397809,646754486,2022,82715,62000,"Rent",155.101892812722,21800
397809,646754486,2023,82715,9000,"Rent",18070.8546848722,21800
397809,646754486,2024,82715,10000,"Own",21320.170471375,21800
402010,428995504,2022,43722,91000,"Rent",226.561668851601,14200
402010,428995504,2023,43722,59000,"Rent",3988.31879164875,14200
402010,428995504,2024,43722,61000,"Rent",3834.43659577552,14200
409868,968424687,2022,75616,82000,"Rent",103.381554132729,35600
409868,968424687,2023,75616,90000,"Rent",83.9784246606134,35600
409868,968424687,2024,75616,30000,"Own",35588.5821588229,35600
410028,541813567,2022,37050,71000,"Own",2431.43358610292,34300
410028,541813567,2023,37050,116000,"Rent",25176.0477965009,34300
410028,541813567,2024,37050,156000,"Own",33199.9996238533,33200
413496,684533813,2022,46238,29000,"Own",16854.6743418283,17100
413496,684533813,2023,46238,0,"Rent",15399.9429252942,15400
413496,684533813,2024,46238,0,"Rent",15399.9634270259,15400
415038,155173582,2022,15363,53000,"Rent",182.380213046891,24200
415038,155173582,2023,15363,15000,"Own",22965.6003741368,24200
415038,155173582,2024,15363,18000,"Rent",14926.154095474,24200
415608,145006207,2022,39935,99000,"Rent",1239.25825057427,33800
415608,145006207,2023,39935,112000,"Own",27993.8750679366,32600
415608,145006207,2024,39935,111000,"Rent",18881.691133375,31500
417046,266212602,2022,60858,88000,"Rent",501.601283951367,24000
417046,266212602,2023,60858,98000,"Own",7370.72934908496,24000
417046,266212602,2024,60858,201000,"Rent",24000,24000
417349,212201011,2022,64719,95000,"Rent",2457.72086406738,35300
417349,212201011,2023,64719,172000,"Rent",35299.9999972036,35300
417349,212201011,2024,64719,104000,"Rent",4676.74512601621,35300
420464,512155386,2022,89500,75000,"Own",1948.48858142989,2000
420464,512155386,2023,89500,66000,"Rent",1697.73463885325,1800
420464,512155386,2024,89500,21000,"Rent",1799.98018435156,1800
424536,228161950,2022,95009,46000,"Own",3096.95080161055,3100
424536,228161950,2023,95009,69000,"Rent",3038.06651055057,3100
424536,228161950,2024,95009,1e+05,"Own",2799.8913087892,2800
425495,376081795,2022,24215,48000,"Own",3543.56818116546,29700
425495,376081795,2023,24215,56000,"Rent",1368.48643221756,28600
425495,376081795,2024,24215,72000,"Rent",3026.67580740733,28600
427015,463305581,2022,89074,52000,"Rent",187.409587623235,36500
427015,463305581,2023,89074,51000,"Own",1307.73423141907,36500
427015,463305581,2024,89074,68000,"Rent",356.197564255815,36500
431729,440668129,2022,96631,53000,"Rent",11019.7013601703,32500
431729,440668129,2023,96631,56000,"Own",27876.5752442404,31400
431729,440668129,2024,96631,73000,"Rent",9618.16879623113,29200
433086,938594550,2022,53679,51000,"Rent",580.20257525169,28000
433086,938594550,2023,53679,50000,"Rent",457.86130519354,28000
433086,938594550,2024,53679,75000,"Own",21587.436526701,28000
443149,391639208,2022,83118,50000,"Rent",224.690614816953,23600
443149,391639208,2023,83118,33000,"Own",12281.6821710073,23600
443149,391639208,2024,83118,0,"Rent",23596.4418228786,23600
444639,708463969,2022,75165,56000,"Rent",2327.63952416528,10500
444639,708463969,2023,75165,109000,"Rent",9184.01303150896,9200
444639,708463969,2024,75165,72000,"Own",8398.8189162497,8600
446316,720809210,2022,59479,93000,"Rent",19581.8924516645,19600
446316,720809210,2023,59479,121000,"Rent",18699.9990409031,18700
446316,720809210,2024,59479,90000,"Rent",18669.3781367959,18700
448926,309474456,2022,36293,22000,"Rent",10087.193193752,10100
448926,309474456,2023,36293,34000,"Own",6699.85733101755,6700
448926,309474456,2024,36293,15000,"Own",6699.98883300873,6700
449480,920347599,2022,65547,46000,"Rent",153.951536569732,13400
449480,920347599,2023,65547,65000,"Own",1122.64919045814,13400
449480,920347599,2024,65547,48000,"Rent",151.921784501791,13400
451120,779075556,2022,99759,57000,"Rent",923.889504547216,14700
451120,779075556,2023,99759,26000,"Rent",1130.07613481328,14700
451120,779075556,2024,99759,13000,"Own",12165.111409741,14700
451505,879715476,2022,44434,14000,"Rent",26060.0276388108,28700
451505,879715476,2023,44434,4000,"Rent",28617.831542771,28700
451505,879715476,2024,44434,3000,"Rent",28664.37342906,28700
451604,799215243,2022,52558,31000,"Own",14830.0593891112,15900
451604,799215243,2023,52558,43000,"Rent",12208.6157629174,15100
451604,799215243,2024,52558,18000,"Rent",14509.0738369513,15100
454440,690769380,2022,23477,44000,"Rent",4797.53511184183,4800
454440,690769380,2023,23477,55000,"Rent",4398.21124123234,4400
454440,690769380,2024,23477,42000,"Own",3999.97965351212,4000
455249,723016211,2022,24859,111000,"Rent",20858.0597282147,23300
455249,723016211,2023,24859,76000,"Rent",251.228893838799,23300
455249,723016211,2024,24859,35000,"Rent",2263.77740762142,23300
457986,373101063,2022,94180,83000,"Rent",5309.17520792722,7700
457986,373101063,2023,94180,70000,"Own",6985.78154493047,7200
457986,373101063,2024,94180,54000,"Rent",6553.51956884768,6700
459630,137853019,2022,18872,14000,"Rent",3657.62318564981,18700
459630,137853019,2023,18872,10000,"Rent",5799.29315799155,18700
459630,137853019,2024,18872,8000,"Rent",8272.8062109189,18700
460345,176478436,2022,46332,84000,"Rent",1771.84984166988,8100
460345,176478436,2023,46332,110000,"Own",6152.83102419463,8100
460345,176478436,2024,46332,173000,"Rent",6999.99990536952,7000
462930,410567917,2022,32520,72000,"Rent",696.98385784805,12200
462930,410567917,2023,32520,92000,"Rent",3878.25360232372,11600
462930,410567917,2024,32520,90000,"Own",9582.28433710205,10900
463823,352116620,2022,13166,79000,"Own",8992.30309146216,9000
463823,352116620,2023,13166,101000,"Own",8992.13676362823,9000
463823,352116620,2024,13166,108000,"Rent",8386.98763794846,8400
465420,882433971,2022,61331,52000,"Own",4383.30093005629,4400
465420,882433971,2023,61331,43000,"Rent",3991.43938360597,4000
465420,882433971,2024,61331,37000,"Own",3999.77508109406,4000
466144,918231652,2022,54617,73000,"Rent",295.692652316306,33900
466144,918231652,2023,54617,35000,"Own",24424.8447373614,33900
466144,918231652,2024,54617,38000,"Rent",6928.42555514997,33900
466779,244006278,2022,51688,51000,"Own",4304.39901127822,18200
466779,244006278,2023,51688,55000,"Rent",610.21735466766,18200
466779,244006278,2024,51688,47000,"Own",6830.27435640811,18200
468489,652690937,2022,30914,63000,"Rent",618.325642699992,18700
468489,652690937,2023,30914,61000,"Own",3617.44668762523,18700
468489,652690937,2024,30914,14000,"Rent",17752.1566146206,17900
469630,509262184,2022,54384,92000,"Rent",9596.8043661231,38100
469630,509262184,2023,54384,163000,"Own",38099.9999999989,38100
469630,509262184,2024,54384,176000,"Own",38100,38100
471843,111535279,2022,94872,83000,"Rent",691.635670844229,32700
471843,111535279,2023,94872,113000,"Own",29716.8635422673,30500
471843,111535279,2024,94872,121000,"Rent",27142.968316446,27200
476732,188536271,2022,68421,13000,"Rent",3840.6137060765,22000
476732,188536271,2023,68421,24000,"Own",6280.78179182246,22000
476732,188536271,2024,68421,27000,"Own",5457.81523644125,22000
476945,825248213,2022,15877,69000,"Rent",2445.74296848238,2600
476945,825248213,2023,15877,67000,"Own",399.897200613348,400
476945,825248213,2024,15877,71000,"Own",299.988044181686,300
482524,467296490,2022,91664,34000,"Rent",288.829879987979,21300
482524,467296490,2023,91664,52000,"Rent",145.704801764812,21300
482524,467296490,2024,91664,49000,"Rent",146.805935032044,21300
483492,322730247,2022,64619,57000,"Rent",234.001706685374,10400
483492,322730247,2023,64619,62000,"Own",1923.50143117908,10400
483492,322730247,2024,64619,65000,"Rent",317.220302379004,10400
485223,979230251,2022,74920,103000,"Own",10534.9898462508,29300
485223,979230251,2023,74920,201000,"Own",28200,28200
485223,979230251,2024,74920,57000,"Rent",18454.0541753892,27100
486107,752391598,2022,15896,51000,"Own",4888.81100312205,4900
486107,752391598,2023,15896,89000,"Rent",4898.19399620572,4900
486107,752391598,2024,15896,115000,"Rent",2899.99990922287,2900
487044,858237188,2022,74789,20000,"Rent",20090.7159737361,20200
487044,858237188,2023,74789,15000,"Rent",19395.7095687344,19400
487044,858237188,2024,74789,10000,"Rent",17599.9503737503,17600
487132,874826066,2022,25052,66000,"Own",2058.89793980966,25200
487132,874826066,2023,25052,55000,"Own",2869.70693977405,25200
487132,874826066,2024,25052,36000,"Rent",4979.55477665806,25200
487240,228550255,2022,10081,63000,"Own",4257.89153866985,28800
487240,228550255,2023,10081,47000,"Own",24647.2785517326,28800
487240,228550255,2024,10081,65000,"Own",4554.42195096394,28800
488626,940791248,2022,60793,42000,"Rent",306.276868471922,37900
488626,940791248,2023,60793,41000,"Rent",405.596751990805,37900
488626,940791248,2024,60793,32000,"Own",9635.25034296315,37900
490402,919681838,2022,87255,87000,"Own",19303.0624850813,29900
490402,919681838,2023,87255,69000,"Rent",341.873834522797,29900
490402,919681838,2024,87255,77000,"Rent",688.923402079362,29900
491249,376464494,2022,28604,53000,"Rent",106.183761649531,9900
491249,376464494,2023,28604,37000,"Rent",248.36304632345,9900
491249,376464494,2024,28604,49000,"Own",790.601786857681,9900
491573,596061801,2022,97379,82000,"Own",667.756656086269,10700
491573,596061801,2023,97379,58000,"Rent",172.675059025221,10700
491573,596061801,2024,97379,38000,"Own",8587.57425572359,10700
496082,718179876,2022,55640,46000,"Own",11484.8064140154,16200
496082,718179876,2023,55640,70000,"Rent",7329.49999215494,14700
496082,718179876,2024,55640,1e+05,"Rent",14032.6362951674,14700
496247,641386340,2022,98978,76000,"Rent",123.865614468305,39800
496247,641386340,2023,98978,33000,"Rent",12590.7468246971,39800
496247,641386340,2024,98978,35000,"Rent",12195.3270928508,39800
496572,495333380,2022,93159,68000,"Rent",272.995791638877,34900
496572,495333380,2023,93159,70000,"Own",1764.37320997485,34900
496572,495333380,2024,93159,66000,"Rent",382.167421492665,34900
498198,605754183,2022,99255,80000,"Rent",117.940574574891,11200
498198,605754183,2023,99255,137000,"Own",11199.3125138132,11200
498198,605754183,2024,99255,107000,"Own",7075.65512397707,11200
499031,542825505,2022,86756,42000,"Rent",147.821807695546,10900
499031,542825505,2023,86756,17000,"Rent",2953.53057861092,10900
499031,542825505,2024,86756,4000,"Own",10801.0197924108,10900
501533,517355776,2022,83251,41000,"Rent",619.971825564235,32700
501533,517355776,2023,83251,45000,"Rent",422.747752452744,32700
501533,517355776,2024,83251,32000,"Rent",4406.96521511358,32700
501670,743774531,2022,43731,105000,"Own",1242.93372176087,30200
501670,743774531,2023,43731,107000,"Own",1220.7915025244,30200
501670,743774531,2024,43731,137000,"Rent",4826.64123120713,30200
504169,800397564,2022,67834,76000,"Own",1802.5718785251,12400
504169,800397564,2023,67834,106000,"Rent",10629.5198147322,12400
504169,800397564,2024,67834,77000,"Rent",198.749570560826,12400
508649,809923444,2022,23100,97000,"Rent",10265.1671789607,13900
508649,809923444,2023,23100,137000,"Rent",13899.9976062812,13900
508649,809923444,2024,23100,134000,"Rent",13899.9791782229,13900
511565,409582012,2022,94989,31000,"Rent",556.962264048503,18700
511565,409582012,2023,94989,21000,"Own",11098.3949556798,18700
511565,409582012,2024,94989,18000,"Own",14923.4246385172,18700
512366,968653593,2022,59378,97000,"Own",9999.93037620571,10000
512366,968653593,2023,59378,174000,"Rent",8800,8800
512366,968653593,2024,59378,246000,"Rent",6600,6600
513014,259802341,2022,23978,25000,"Rent",3441.92417006228,10200
513014,259802341,2023,23978,25000,"Rent",7856.51601918457,8400
513014,259802341,2024,23978,21000,"Own",7793.00621551859,7800
513321,977347757,2022,96196,82000,"Rent",1039.9400885901,20200
513321,977347757,2023,96196,91000,"Rent",1935.46783256833,20200
513321,977347757,2024,96196,39000,"Own",18059.6000701439,20200
515896,528083336,2022,72461,46000,"Own",3721.62028640647,23600
515896,528083336,2023,72461,88000,"Own",23429.3445218652,23600
515896,528083336,2024,72461,56000,"Own",4839.8498438032,23600
516302,431961406,2022,98787,44000,"Rent",292.638391752039,12900
516302,431961406,2023,98787,27000,"Rent",688.983122604347,12900
516302,431961406,2024,98787,24000,"Own",5316.36874782481,12900
518194,156956345,2022,63522,52000,"Own",2610.37257067035,19400
518194,156956345,2023,63522,52000,"Rent",404.040010373123,19400
518194,156956345,2024,63522,66000,"Rent",397.994649360546,19400
518464,858955960,2022,67464,48000,"Own",21649.8843535682,21900
518464,858955960,2023,67464,48000,"Own",12799.3668500502,12800
518464,858955960,2024,67464,69000,"Own",11399.8297259467,11400
518847,465713308,2022,95763,88000,"Own",1353.60876622743,33100
518847,465713308,2023,95763,96000,"Rent",382.938623758035,33100
518847,465713308,2024,95763,68000,"Rent",113.180443800991,33100
519386,496847504,2022,57192,98000,"Rent",10813.6970116928,13600
519386,496847504,2023,57192,167000,"Rent",12899.9999985667,12900
519386,496847504,2024,57192,55000,"Own",12864.8076867574,12900
526311,725705104,2022,54913,50000,"Rent",311.937194656915,29400
526311,725705104,2023,54913,38000,"Rent",1547.37407331366,29400
526311,725705104,2024,54913,37000,"Rent",2315.37533314418,29400
527049,783044147,2022,77267,33000,"Own",6563.98439237754,28200
527049,783044147,2023,77267,38000,"Rent",653.02243165458,28200
527049,783044147,2024,77267,40000,"Rent",603.141130331852,28200
528795,160467560,2022,31985,82000,"Rent",190.657502750655,38800
528795,160467560,2023,31985,9000,"Rent",38799.8571430887,38800
528795,160467560,2024,31985,8000,"Rent",38799.9494769106,38800
529243,609438180,2022,27190,61000,"Rent",498.26362517466,23200
529243,609438180,2023,27190,105000,"Rent",3256.47598692483,23200
529243,609438180,2024,27190,1e+05,"Rent",1287.50190539632,23200
530051,161817736,2022,97820,40000,"Rent",267.574945611795,25000
530051,161817736,2023,97820,40000,"Rent",295.922685464179,25000
530051,161817736,2024,97820,47000,"Rent",190.941231745357,25000
533355,588578256,2022,81305,46000,"Own",2143.5546547344,10300
533355,588578256,2023,81305,28000,"Rent",1845.74459165364,10300
533355,588578256,2024,81305,35000,"Rent",984.057166538194,10300
534861,224017431,2022,46758,68000,"Rent",319.332423661895,24800
534861,224017431,2023,46758,67000,"Own",2510.56225359813,24800
534861,224017431,2024,46758,39000,"Rent",17112.4266634859,24800
535701,670503985,2022,13589,86000,"Own",5329.58759164362,9700
535701,670503985,2023,13589,131000,"Own",8364.61265712282,8500
535701,670503985,2024,13589,91000,"Own",7189.17892408069,7300
536243,614061796,2022,14681,61000,"Rent",308.930088832464,16200
536243,614061796,2023,14681,53000,"Rent",667.475237387554,16200
536243,614061796,2024,14681,63000,"Rent",318.122740839934,16200
536982,274612227,2022,17081,31000,"Rent",507.340644624609,8500
536982,274612227,2023,17081,55000,"Own",2370.13420111343,8500
536982,274612227,2024,17081,47000,"Own",1849.39783337154,8500
538387,164228821,2022,84845,87000,"Rent",3146.420830725,34600
538387,164228821,2023,84845,54000,"Own",4496.94036278597,34600
538387,164228821,2024,84845,68000,"Own",3405.73050708461,34600
538520,460425568,2022,94827,31000,"Rent",1383.82770578853,28400
538520,460425568,2023,94827,52000,"Rent",402.298027052672,28400
538520,460425568,2024,94827,64000,"Own",3432.01098597493,28400
542314,928440420,2022,57731,80000,"Rent",434.444682674914,33200
542314,928440420,2023,57731,69000,"Rent",200.130070165191,33200
542314,928440420,2024,57731,73000,"Rent",216.552457150806,33200
542717,223827486,2022,22643,58000,"Rent",130.995953608213,10200
542717,223827486,2023,22643,105000,"Rent",2472.08463409595,10200
542717,223827486,2024,22643,163000,"Rent",10199.9999837935,10200
543309,385568232,2022,70635,66000,"Own",5104.7132119745,25500
543309,385568232,2023,70635,51000,"Rent",241.065123651823,25500
543309,385568232,2024,70635,69000,"Rent",806.236197882367,25500
543821,693881906,2022,93511,45000,"Own",2648.90486369363,9500
543821,693881906,2023,93511,41000,"Own",3842.94738530119,9500
543821,693881906,2024,93511,56000,"Rent",278.845628548984,9500
544311,703278609,2022,67224,1e+05,"Rent",10440.6508680979,19600
544311,703278609,2023,67224,109000,"Rent",16007.9855851602,19600
544311,703278609,2024,67224,125000,"Rent",19510.8918969427,19600
545239,342757373,2022,34434,86000,"Rent",4080.67061344706,11400
545239,342757373,2023,34434,135000,"Rent",10799.9946176636,10800
545239,342757373,2024,34434,92000,"Rent",7767.77629581963,10800
545339,226930732,2022,68604,70000,"Own",3759.12079721014,8800
545339,226930732,2023,68604,97000,"Own",6957.83930248128,8800
545339,226930732,2024,68604,160000,"Rent",7599.99999546699,7600
549869,800020214,2022,19666,70000,"Rent",4427.19787236727,7500
549869,800020214,2023,19666,128000,"Rent",7499.99876532789,7500
549869,800020214,2024,19666,187000,"Rent",6500,6500
557492,251223197,2022,49939,66000,"Own",14942.839001677,15800
557492,251223197,2023,49939,92000,"Own",15795.5977879204,15800
557492,251223197,2024,49939,116000,"Rent",14199.9990614519,14200
557753,262989592,2022,51409,45000,"Own",11721.1683789654,33300
557753,262989592,2023,51409,62000,"Rent",14524.7306766394,28800
557753,262989592,2024,51409,63000,"Rent",23722.5425125134,26700
557785,831757638,2022,27801,78000,"Rent",182.754720115803,18300
557785,831757638,2023,27801,71000,"Rent",120.540625487309,18300
557785,831757638,2024,27801,61000,"Own",1003.05641776148,18300
557885,698463055,2022,44886,42000,"Own",4637.25765528224,23400
557885,698463055,2023,44886,6000,"Rent",23364.1447267597,23400
557885,698463055,2024,44886,1000,"Rent",23397.672007934,23400
559073,257156014,2022,80536,93000,"Rent",134.201302843235,31800
559073,257156014,2023,80536,103000,"Rent",247.67492393697,31800
559073,257156014,2024,80536,114000,"Own",5264.21324039948,31800
561978,899550068,2022,13869,61000,"Own",984.988435779109,22200
561978,899550068,2023,13869,67000,"Rent",167.012777269228,22200
561978,899550068,2024,13869,68000,"Own",1078.52370395634,22200
563310,501270934,2022,12130,120000,"Rent",2572.55875818725,13000
563310,501270934,2023,12130,192000,"Rent",12999.9999999967,13000
563310,501270934,2024,12130,279000,"Own",13000,13000
567369,697808703,2022,90587,76000,"Own",5491.01019517509,21800
567369,697808703,2023,90587,80000,"Own",6886.16358119759,21800
567369,697808703,2024,90587,106000,"Own",21663.8329456694,21800
575428,960923509,2022,64659,82000,"Own",1788.64899685484,9200
575428,960923509,2023,64659,73000,"Rent",472.976414704514,8600
575428,960923509,2024,64659,26000,"Rent",8361.20553012915,8600
576911,930001248,2022,18326,60000,"Rent",337.132436814454,10000
576911,930001248,2023,18326,82000,"Rent",874.646886957021,10000
576911,930001248,2024,18326,61000,"Rent",328.753086399992,10000
578836,184435501,2022,82923,50000,"Rent",1809.02099417203,21300
578836,184435501,2023,82923,45000,"Own",12912.4768582891,21300
578836,184435501,2024,82923,59000,"Rent",2625.95327151734,20400
579754,694824144,2022,22055,53000,"Rent",468.956983482708,29900
579754,694824144,2023,22055,122000,"Rent",29885.0892663107,29900
579754,694824144,2024,22055,76000,"Rent",853.70055217787,29900
584614,999721308,2022,18934,76000,"Rent",80.810891837919,19200
584614,999721308,2023,18934,67000,"Rent",118.173053604757,19200
584614,999721308,2024,18934,73000,"Rent",88.0932232629737,19200
585423,222163182,2022,47628,74000,"Rent",17632.6478535972,21100
585423,222163182,2023,47628,84000,"Rent",19199.5640575509,19300
585423,222163182,2024,47628,103000,"Own",19299.872035108,19300
586382,109160926,2022,46207,95000,"Rent",5242.71586271708,15100
586382,109160926,2023,46207,107000,"Own",13465.5512814689,13600
586382,109160926,2024,46207,119000,"Rent",12846.6156457196,12900
586603,433916202,2022,24336,53000,"Rent",1976.37571672868,11800
586603,433916202,2023,24336,41000,"Rent",9352.29303931762,11800
586603,433916202,2024,24336,37000,"Own",11697.0692967709,11800
587851,934395988,2022,52202,79000,"Rent",5941.64419108703,6200
587851,934395988,2023,52202,91000,"Rent",6101.69171633851,6200
587851,934395988,2024,52202,70000,"Own",5193.90508936458,5200
590226,226466390,2022,97705,41000,"Rent",899.224705912424,900
590226,226466390,2023,97705,51000,"Own",899.528046324641,900
590226,226466390,2024,97705,58000,"Rent",299.722625223939,300
592772,189136482,2022,91761,63000,"Rent",103.647142836496,16100
592772,189136482,2023,91761,72000,"Rent",84.8562668088531,16100
592772,189136482,2024,91761,105000,"Own",6465.21436491452,16100
593363,414399772,2022,53943,51000,"Own",3017.09205045003,36600
593363,414399772,2023,53943,17000,"Rent",35100.7121347343,36600
593363,414399772,2024,53943,25000,"Rent",28786.6762663848,36600
595683,164717595,2022,74022,42000,"Own",3676.51628776765,24400
595683,164717595,2023,74022,36000,"Rent",1858.1005823779,24400
595683,164717595,2024,74022,45000,"Own",3647.19968445114,24400
600917,618004621,2022,32828,50000,"Own",3956.44272227473,23700
600917,618004621,2023,32828,41000,"Own",10131.7566118446,23700
600917,618004621,2024,32828,58000,"Rent",350.224043674231,23700
603503,485200405,2022,81228,63000,"Own",7555.16992103076,7600
603503,485200405,2023,81228,69000,"Rent",6937.69473680267,7000
603503,485200405,2024,81228,69000,"Rent",5497.1832454832,5500
605873,535788665,2022,57085,50000,"Own",15268.8674250363,26900
605873,535788665,2023,57085,76000,"Rent",1713.76579949479,25900
605873,535788665,2024,57085,113000,"Rent",18335.638114237,25900
606421,741162313,2022,79339,77000,"Rent",124.042353345979,26000
606421,741162313,2023,79339,125000,"Rent",16551.9071736929,26000
606421,741162313,2024,79339,176000,"Rent",25999.9999785297,26000
606943,861612977,2022,69592,73000,"Rent",244.471369731364,21300
606943,861612977,2023,69592,85000,"Rent",849.13466986179,20300
606943,861612977,2024,69592,97000,"Own",8714.36790343847,20300
608257,932498179,2022,49466,93000,"Rent",2847.206321037,19400
608257,932498179,2023,49466,72000,"Own",17315.9021800139,18500
608257,932498179,2024,49466,77000,"Rent",10057.809511763,18500
608428,549786873,2022,54684,86000,"Rent",77.6932796706928,16800
608428,549786873,2023,54684,85000,"Rent",70.8152944757223,16800
608428,549786873,2024,54684,92000,"Own",557.604674274606,16800
609710,861710733,2022,80080,78000,"Rent",1426.21553241813,24800
609710,861710733,2023,80080,24000,"Rent",24798.4280669884,24800
609710,861710733,2024,80080,33000,"Own",23798.8965204178,23800
