"year","app_id","ssn","zip_code_app","purchases","income","homeownership","credit_limit","zip_code_bureau","fico","num_late","past_def","num_bankruptcy","avg_income","density"
2008,3571,868971003,95140,1529.66358141342,51000,"Rent",13100,95140,612,1,0,0,54507.5111376731,687.109593679976
2008,3572,799215243,52558,14573.311015878,31000,"Own",15900,52558,NA,5,0,0,36067.49089112,4.69034901892366
2008,3573,463305581,89074,1438.16294216915,52000,"Rent",36500,89074,854,0,0,0,47411.9400513863,359.161631387542
2008,3574,324756645,54225,2972.28243471665,113000,"Own",3100,54225,425,1,1,1,88891.722650324,107.565016230603
2008,3575,195056923,54943,6256.10999715613,56000,"Rent",6600,54943,NA,3,1,1,54488.3970240823,19.2730254743966
2008,3576,350203277,76181,2069.03130335444,68000,"Rent",35600,76181,847,1,0,0,53053.8854363437,43.6072615922558
2008,3577,351663032,27201,14035.0509510216,44000,"Rent",20300,27201,701,1,1,1,54877.3288627004,15.0969115899816
2008,3578,614668673,41098,1135.87478652925,70000,"Rent",33100,41098,825,0,0,0,59001.9235267771,629.330293638602
2008,3579,223827486,22643,-150.256253593979,58000,"Rent",10200,22643,570,0,0,0,65596.5899525895,339.853325791024
2008,3580,438854756,48436,11392.4990117785,44000,"Rent",13800,48436,621,2,1,2,64292.3862813802,1114.54466823257
2008,3581,541813567,37050,5029.17608480542,71000,"Own",34300,37050,836,1,0,0,68031.4230001353,439.477950012509
2008,3582,999092611,93064,17697.0356124999,32000,"Rent",25800,93064,758,5,0,0,55199.1684927406,377.892481552194
2008,3583,713339871,22412,17324.1477835436,20000,"Rent",34600,22412,838,0,0,0,65314.1248157241,850.572793332762
2008,3584,112170586,13548,687.353872964642,23000,"Rent",10200,13548,570,0,0,0,27995.6126840403,762.858107260129
2008,3585,680743260,74947,8982.86067788239,95000,"Own",34200,74947,835,2,0,0,73080.5832985281,13.4485490957624
2008,3586,512155386,89500,2885.63477629292,75000,"Own",2000,89500,393,1,1,1,69143.6796538297,12.3196905150501
2008,3587,441152198,95320,312.007983326252,63000,"Rent",11600,95320,591,0,0,0,53891.7136039513,1179.66486640222
2008,3588,461963390,40134,12105.9916137329,42000,"Rent",17700,40134,671,4,0,0,63956.1085723546,1035.72676392583
2008,3589,331436500,15753,309.086363544499,67000,"Rent",13200,15753,614,0,0,0,42396.1834500357,790.037622144675
2008,3590,504221191,76855,6390.37691911997,69000,"Rent",2600,76855,410,5,1,2,56272.8092812182,103.92059368757
2008,3591,724638246,49216,5063.9148666176,26000,"Rent",11800,49216,593,0,0,0,63243.2867965822,1150.73520278732
2008,3592,693881906,93511,3954.52303141819,45000,"Own",9500,93511,NA,1,0,0,56005.9804011112,182.282363694469
2008,3593,222163182,47628,12737.0371659738,74000,"Rent",21100,47628,NA,4,0,0,42451.9832542039,242.313125317557
2008,3594,350203277,76181,2069.03130335444,68000,"Rent",35600,76181,847,1,0,0,53053.8854363437,43.6072615922558
2008,3595,725705104,54913,1532.70235810038,50000,"Rent",29400,54913,792,0,0,0,60187.6324871982,737.501846479728
2008,3596,222339626,66888,240.232381891183,98000,"Rent",29100,66888,789,0,0,0,78331.0912661827,266.682531364819
2008,3597,437598248,19401,4843.12507165654,53000,"Rent",35300,19401,NA,2,0,0,31506.2282621659,57.5094749267163
2008,3598,405736815,26172,-354.925154741685,89000,"Rent",16700,26172,659,0,0,0,63372.8922398411,120.557823840646
2008,3599,349397317,64884,11728.845520668,63000,"Rent",19400,64884,691,2,1,1,68346.3710349143,268.45547919575
2008,3600,720809210,59479,11391.7347008459,93000,"Rent",19600,59479,693,1,1,1,46892.6863255957,713.539301317272
2008,3601,195056923,54943,6256.10999715613,56000,"Rent",6600,54943,507,3,1,1,54488.3970240823,19.2730254743966
2008,3602,543628794,57758,352.915343293795,24000,"Rent",9200,57758,NA,0,0,0,42774.1198964152,58.9569863223398
2008,3603,914071558,46596,2303.31210446476,41000,"Rent",25300,46596,NA,0,0,0,67599.1524847605,601.568304784995
2008,3604,213478798,15223,5046.65873547139,38000,"Own",37100,15223,859,0,0,0,34234.978419744,1021.93820176112
2008,3605,319674267,64147,1339.62520912694,43000,"Rent",34500,64147,837,0,0,0,46014.3851321128,37.7843409472128
2008,3606,442016093,30769,-224.442028734241,57000,"Rent",9700,30769,561,0,0,0,45404.9775927936,483.631392752552
2008,3607,195056923,54943,6256.10999715613,56000,"Rent",6600,54943,507,3,1,1,54488.3970240823,19.2730254743966
2008,3608,849527913,65823,1354.43721849896,105000,"Rent",37000,65823,858,0,0,0,72600.825687253,645.276158667458
2008,3609,431592952,45100,17315.3574842178,34000,"Own",22900,45100,729,3,0,0,72934.3542251898,206.931809445354
2008,3610,601128999,45984,14608.7282245131,0,"Own",17200,45984,NA,3,0,0,40536.4659685189,63.5940917225022
2008,3611,228539067,58526,868.73369090855,75000,"Rent",18100,58526,675,0,0,0,42981.976962263,434.435232617789
2008,3612,806203840,91686,5466.01037261794,69000,"Rent",37200,91686,NA,3,0,0,64522.2234071234,437.954558479138
2008,3613,509262184,54384,5275.60129495619,92000,"Rent",38100,54384,NA,0,0,0,50579.7192170956,259.32557523016
2008,3614,827960778,81190,4246.07139576103,55000,"Rent",39400,81190,878,2,0,0,56789.5512263245,538.669909020323
2008,3615,689736348,89721,8435.77234366303,104000,"Rent",10500,89721,574,5,0,0,83279.9467623878,1070.63304346024
2008,3616,665427718,58819,1572.62044859118,86000,"Rent",11600,58819,591,0,0,0,73531.1235930251,434.342143928603
2008,3617,149871719,58238,1175.00373252826,16000,"Rent",17800,58238,672,0,0,0,30117.9800168764,180.261680845806
2008,3618,601634746,22320,6169.1003135202,81000,"Rent",35200,22320,843,1,0,0,59557.1970059016,95.6187974937592
2008,3619,438854756,48436,11392.4990117785,44000,"Rent",13800,48436,621,2,1,2,64292.3862813802,1114.54466823257
2008,3620,928440420,57731,1827.61822235888,49000,"Rent",33200,57731,NA,0,0,0,60211.8410363766,837.021857423949
2008,3621,528083336,72461,5181.43843269532,46000,"Own",23600,72461,736,0,0,0,35641.4386147194,1669.67024008686
2008,3622,852665058,13765,1377.69140424968,94000,"Rent",13300,13765,615,2,0,0,86408.1008194594,4.66135226034589
2008,3623,703278609,67224,7175.0019425539,1e+05,"Rent",19600,67224,693,1,0,0,66388.5937003089,2750.93665930419
2008,3624,198025365,41740,-468.418348350297,53000,"Rent",9400,41740,NA,0,0,0,34368.9240371893,38.6474388586666
2008,3625,465713308,95763,2831.07626442317,88000,"Own",33100,95763,825,0,0,0,69808.0185255299,47.5745089847219
2008,3626,505454407,91428,22309.5192088177,32000,"Own",29300,91428,791,4,0,0,74677.9845158963,758.450612031069
2008,3627,641386340,98978,1201.45630928346,76000,"Rent",39800,98978,881,0,0,0,69793.1361732723,382.986858496904
2008,3628,636400825,56392,2350.96578205948,69000,"Rent",300,56392,307,2,1,3,43251.2054881435,11.6378390181457
2008,3629,407101061,23123,10096.3518003352,32000,"Own",20200,23123,700,2,0,0,45545.2653966134,354.093454533992
2008,3630,652988536,81926,3952.35105932642,35000,"Own",10000,81926,567,1,0,0,26849.6734341117,79.8353151042
2008,3631,385568232,70635,4941.81619665754,66000,"Rent",25500,70635,755,0,0,0,41948.4483141433,613.886716602931
2008,3632,500646879,84929,2203.15031327861,45000,"Rent",39400,84929,NA,0,0,0,59093.03664817,765.558116832576
2008,3633,627376883,73804,3420.42728826157,55000,"Own",34900,73804,NA,0,0,0,59398.0892501072,41.7703518007592
2008,3634,946087864,22968,5557.46836547529,70000,"Rent",33900,22968,NA,1,0,0,83077.6623330649,253.04088762417
2008,3635,825248213,15877,2727.5911004918,69000,"Rent",2600,15877,412,2,1,1,73028.3192989205,217.150007180243
2008,3636,731793121,24792,4225.54501677499,52000,"Rent",22200,24792,721,0,0,0,13343.0661318581,104.274298161632
2008,3637,193161489,35558,8301.59293390863,63000,"Rent",9400,35558,556,5,0,0,82684.8653921069,47.4896192535902
2008,3638,596726812,16038,-562.851169267165,64000,"Rent",9100,16038,NA,0,0,0,49373.7101010269,226.866109991643
2008,3639,828131225,22512,2290.78247046088,85000,"Own",9400,22512,556,0,0,0,78489.0420351172,1631.39211713725
2008,3640,132178875,53540,2990.4678668527,73000,"Rent",13200,53540,613,2,0,0,80450.8633744518,1265.64140986458
2008,3641,876052191,19729,4127.06519375336,37000,"Rent",31200,19729,809,0,0,0,32764.199723909,481.741695959003
2008,3642,887919418,16818,1541.15621894443,65000,"Rent",37100,16818,NA,0,0,0,71238.4862508754,666.645396138096
2008,3643,393149542,82717,14553.6287065125,55000,"Rent",13800,82717,622,4,1,1,47423.531971253,5053.19025294397
2008,3644,841491263,19764,9149.66031578634,9000,"Rent",11800,19764,593,1,1,2,32024.4928502741,60.5163647298686
2008,3645,467296490,91664,934.33996262759,34000,"Rent",21300,91664,712,0,0,0,45307.2393862008,80.6147729138286
2008,3646,504221191,76855,6390.37691911997,69000,"Rent",2600,76855,410,5,1,2,56272.8092812182,103.92059368757
2008,3647,926765356,96833,1389.81478407601,53000,"Rent",25500,96833,755,0,0,0,34988.338331854,998.538663847264
2008,3648,429323136,90426,21569.6729410527,6000,"Rent",31600,90426,812,3,0,0,47640.8796193446,1643.95985859123
2008,3649,507235494,30523,2574.30743893449,79000,"Rent",26300,30523,763,0,0,0,70030.6963488923,256.753418113294
2008,3650,999092611,93064,17697.0356124999,32000,"Rent",25800,93064,758,5,0,0,55199.1684927406,377.892481552194
2008,3651,385568232,70635,4941.81619665754,66000,"Own",25500,70635,NA,0,0,0,41948.4483141433,613.886716602931
2008,3652,916236922,70605,-722.715915933999,90000,"Rent",12000,70605,596,0,0,0,94441.6699592816,39.7010966332861
2008,3653,893741291,64266,3408.94740636159,37000,"Rent",400,64266,314,1,1,3,64302.5467602791,1807.4333187239
2008,3654,693881906,93511,3954.52303141819,45000,"Own",9500,93511,558,1,0,0,56005.9804011112,182.282363694469
2008,3655,465713308,95763,2831.07626442317,88000,"Own",33100,95763,825,0,0,0,69808.0185255299,47.5745089847219
2008,3656,882433971,61331,5994.94904502208,52000,"Own",4400,61331,460,2,1,1,68159.0325433368,44.4450794565166
2008,3657,321604063,54247,2632.49985395286,105000,"Rent",9500,54247,NA,1,0,0,70130.49879302,1444.80850515266
2008,3658,376464494,28604,-371.166858679422,53000,"Own",9900,28604,NA,0,0,0,49371.7549343954,70.0091941399918
2008,3659,783044147,77267,6462.59849689207,33000,"Own",28200,77267,781,0,0,0,55865.9401151355,271.362672409982
2008,3660,243742171,79746,651.372299186505,87000,"Rent",33100,79746,NA,0,0,0,96800.1570891201,61.6740791074506
2008,3661,228161950,95009,4516.21012053481,46000,"Own",3100,95009,427,1,2,1,61131.4609337123,395.724917339133
2008,3662,783792659,82519,6741.79509965164,32000,"Own",12100,82519,598,1,0,0,56152.6229697469,9.39380142888549
2008,3663,423535354,89785,-198.832032556844,106000,"Rent",17700,89785,671,0,0,0,84051.2896891506,771.715612582995
2008,3664,909035117,93910,2159.57271593548,28000,"Rent",36400,93910,853,0,0,0,49250.6666642772,54.4456477822134
2008,3665,566942591,46041,4578.34132766433,65000,"Own",41300,46041,893,0,0,0,77938.4592444419,785.825189695389
2008,3666,212201011,64719,3669.74455456051,95000,"Rent",35300,64719,844,2,0,0,71746.0587607983,265.915602938891
2008,3667,618692041,69387,4219.83743713206,49000,"Rent",1600,69387,377,2,1,2,75181.9533668904,1593.12062154224
2008,3668,285125669,62932,5166.52832454361,101000,"Rent",15700,62932,NA,2,0,0,76937.7388935218,2313.05097452051
2008,3669,195056923,54943,6256.10999715613,56000,"Rent",6600,54943,507,3,1,1,54488.3970240823,19.2730254743966
2008,3670,605754183,99255,-630.679621945421,80000,"Rent",11200,99255,584,0,0,0,66776.7488128215,234.856224387707
2008,3671,161150613,62749,2664.18294996,44000,"Rent",14700,62749,634,0,0,0,49523.3241954057,245.150271469013
2008,3672,653353951,95019,2014.89487282622,46000,"Rent",25500,95019,755,1,0,0,51904.953755416,45.6063588386299
2008,3673,442016093,30769,-224.442028734241,57000,"Rent",9700,30769,NA,0,0,0,45404.9775927936,483.631392752552
2008,3674,369131364,18271,751.051150603733,57000,"Rent",26900,18271,NA,0,0,0,62747.3800589582,18.22542118364
2008,3675,535469132,39068,1221.40897776446,72000,"Rent",10400,39068,573,1,0,0,85478.3478569714,877.747283394013
2008,3676,711769114,17855,5997.05910809752,27000,"Own",2800,17855,416,1,1,2,55034.6283654003,1300.92676171226
2008,3677,965610675,66101,5845.3860437462,89000,"Rent",15100,66101,638,1,0,0,45626.9626828097,90.1308183681237
2008,3678,809923444,23100,4058.39359602249,97000,"Rent",13900,23100,623,0,0,0,49878.6597437766,97.8900337696441
2008,3679,684533813,46238,15477.5340953344,29000,"Own",17100,46238,663,3,0,0,54847.9695557411,2692.84428767829
2008,3680,639886021,49037,3308.19576727299,74000,"Rent",8200,49037,NA,3,0,0,63837.5439707015,632.367354269326
2008,3681,852665058,13765,1377.69140424968,94000,"Rent",13300,13765,615,2,0,0,86408.1008194594,4.66135226034589
2008,3682,459226971,29720,7908.31689032951,14000,"Rent",31700,29720,813,2,0,0,33138.4716668706,681.002553772928
2008,3683,495333380,93159,1740.51072358605,68000,"Rent",34900,93159,NA,0,0,0,77827.7836438564,1117.16496464782
2008,3684,518953437,77491,5958.12797904074,42000,"Own",31800,77491,814,0,0,0,56079.5720734892,1273.63941036645
2008,3685,946087864,22968,5557.46836547529,70000,"Own",33900,22968,NA,1,0,0,83077.6623330649,253.04088762417
2008,3686,175316284,61883,3167.62243356923,0,"Rent",39100,61883,875,0,0,0,20409.1741800262,276.621033718029
2008,3687,442016093,30769,-224.442028734241,57000,"Rent",9700,30769,561,0,0,0,45404.9775927936,483.631392752552
2008,3688,112170586,13548,687.353872964642,23000,"Rent",10200,13548,NA,0,0,0,27995.6126840403,762.858107260129
2008,3689,843412560,61896,1040.67161349965,70000,"Rent",36700,61896,NA,0,0,0,49108.6464362121,158.029068438201
2008,3690,871609785,32096,8221.62026400498,30000,"Own",9500,32096,558,2,0,0,54708.7141462823,376.190455559288
2008,3691,319674267,64147,1339.62520912694,43000,"Rent",34500,64147,NA,0,0,0,46014.3851321128,37.7843409472128
2008,3692,226930732,68604,5431.76325236589,70000,"Rent",8800,68604,546,2,0,0,68940.2158439615,945.309870684307
2008,3693,177398341,75686,3094.8123480186,0,"Rent",12700,75686,NA,0,0,0,31595.7670220565,104.451617635035
2008,3694,905828466,21241,320.999567054318,47000,"Rent",17000,21241,NA,0,0,0,46364.2669278622,108.895902509461
2008,3695,176478436,46332,3590.09509764509,84000,"Rent",8100,46332,535,3,0,0,89587.0124258011,1222.86218949536
2008,3696,627376883,73804,3420.42728826157,55000,"Own",34900,73804,NA,0,0,0,59398.0892501072,41.7703518007592
2008,3697,837628442,11745,6413.45838168877,103000,"Rent",12000,11745,NA,2,0,0,60427.1365494592,657.642324182909
2008,3698,733764036,53539,2217.99500279121,49000,"Own",13600,53539,NA,0,0,0,50833.1773268886,70.2011978164
2008,3699,512155386,89500,2885.63477629292,75000,"Rent",2000,89500,393,1,1,1,69143.6796538297,12.3196905150501
2008,3700,437598248,19401,4843.12507165654,53000,"Rent",35300,19401,NA,2,0,0,31506.2282621659,57.5094749267163
2008,3701,733764036,53539,289.181064949644,40000,"Rent",13600,53539,NA,0,0,0,50833.1773268886,70.2011978164
2008,3702,442017654,12115,2.2202429445889,69000,"Rent",15300,12115,NA,0,0,0,60817.0279714054,419.006035092098
2008,3703,712325048,76152,5126.50469877468,72000,"Rent",11500,76152,589,3,0,0,91687.4234865434,659.860039649446
2008,3704,573442688,61182,1811.11390341333,58000,"Rent",20100,61182,NA,1,0,0,55894.9064243519,633.063824866744
2008,3705,608049952,96691,14085.1447024584,36000,"Rent",23400,96691,734,3,0,0,51147.7276141282,114.064695312052
2008,3706,935604749,38976,1167.46403366905,56000,"Rent",15200,38976,NA,1,0,0,61335.229750816,53.0725851328102
2008,3707,713339871,22412,17324.1477835436,20000,"Own",34600,22412,838,0,0,0,65314.1248157241,850.572793332762
2008,3708,149871719,58238,1175.00373252826,16000,"Rent",17800,58238,672,0,0,0,30117.9800168764,180.261680845806
2008,3709,141796068,89583,4240.66505254256,34000,"Rent",32900,89583,NA,2,0,0,42159.9412908523,53.5906826075597
2008,3710,712325048,76152,5126.50469877468,72000,"Rent",11500,76152,589,3,0,0,91687.4234865434,659.860039649446
2008,3711,731354498,45955,1325.65289402502,65000,"Rent",41300,45955,893,0,0,0,73911.3111643885,1.40921815910128
2008,3712,463305581,89074,1438.16294216915,52000,"Rent",36500,89074,854,0,0,0,47411.9400513863,359.161631387542
2008,3713,431218798,14204,7253.79715062548,83000,"Own",17800,14204,672,2,0,0,71641.0573229969,1003.41517279243
2008,3714,879715476,44434,16161.6299887307,14000,"Rent",28700,44434,NA,1,0,0,56368.4832772518,755.12410826567
2008,3715,262989592,51409,10383.6378019899,45000,"Own",33300,51409,827,1,0,0,65314.986048292,761.340567569552
2008,3716,575061405,84619,6103.32602985388,11000,"Rent",35200,84619,843,0,0,0,45193.7376926428,7.88183020116544
2008,3717,614061796,14681,1140.60076581455,61000,"Rent",16200,14681,653,1,0,0,67050.4597316888,22.4454377664398
2008,3718,155173582,15363,940.184936574421,53000,"Rent",24200,15363,NA,0,0,0,54806.9347447775,497.075832960725
2008,3719,880414292,85470,5227.34595265021,40000,"Own",41300,85470,893,0,0,0,55068.3613067618,381.860803878819
2008,3720,190538318,99612,3201.44001163238,61000,"Own",33900,99612,832,0,0,0,60135.8920398543,89.4009407009985
2008,3721,970164952,66118,1864.3344778175,39000,"Rent",37100,66118,NA,0,0,0,47061.7972428362,451.295004731605
2008,3722,684533813,46238,15477.5340953344,29000,"Own",17100,46238,NA,3,0,0,54847.9695557411,2692.84428767829
2008,3723,921502990,28413,2635.64481327211,36000,"Rent",20100,28413,698,0,0,0,38823.449022258,2669.13927961867
2008,3724,226466390,97705,1295.04061132397,41000,"Rent",900,97705,346,1,2,1,69982.6742796077,283.162279989762
2008,3725,641386340,98978,1201.45630928346,76000,"Rent",39800,98978,881,0,0,0,69793.1361732723,382.986858496904
2008,3726,428995504,43722,809.819240887411,91000,"Rent",14200,43722,627,1,0,0,86898.6113577052,648.356759315157
2008,3727,300521287,54582,21275.724010712,21000,"Rent",29700,54582,795,5,0,0,45814.911540557,1244.26108518998
2008,3728,979230251,74920,9117.81328014186,103000,"Own",29300,74920,791,2,0,0,79929.4321230908,304.327966115608
2008,3729,723343314,36287,2232.87189904854,32000,"Rent",32800,36287,NA,0,0,0,57805.0607412541,1.19147927694237
2008,3730,725705104,54913,1532.70235810038,50000,"Rent",29400,54913,NA,0,0,0,60187.6324871982,737.501846479728
2008,3731,337229037,79599,11355.7024020009,17000,"Rent",16200,79599,NA,3,0,0,44293.4983940879,1126.93824731855
2008,3732,887919418,16818,1541.15621894443,65000,"Rent",37100,16818,NA,0,0,0,71238.4862508754,666.645396138096
2008,3733,789365953,28588,9070.07544376623,61000,"Own",15100,28588,638,3,0,0,60989.2893875035,393.122084834133
2008,3734,318402078,63855,3631.15533171131,43000,"Rent",16300,63855,654,1,0,0,73043.274471321,4.63547521888226
2008,3735,996743231,74363,3564.7147151305,85000,"Rent",15400,74363,NA,2,0,0,84770.4795502775,2127.33394271963
2008,3736,960923509,64659,681.254536685911,57000,"Rent",9200,64659,553,1,0,0,66577.3237737531,25.2605704082376
2008,3737,511446382,18654,724.926978174403,49000,"Rent",16400,18654,655,0,0,0,49088.409062299,828.073426161024
2008,3738,694573264,54539,2131.80967603976,36000,"Rent",39700,54539,880,0,0,0,54694.9973230676,216.745881904528
2008,3739,552826151,58191,6978.89018318644,40000,"Rent",3700,58191,442,5,2,1,60760.8977925243,1.89353587202693
2008,3740,404906738,60060,13484.9333856211,0,"Own",16600,60060,657,3,0,0,19590.5118536346,160.706545202539
2008,3741,880743532,40431,602.487309977106,42000,"Rent",18900,40431,685,0,0,0,54012.3334551975,2.83459472100576
2008,3742,614668673,41098,1135.87478652925,70000,"Rent",33100,41098,825,0,0,0,59001.9235267771,629.330293638602
2008,3743,703278609,67224,7175.0019425539,1e+05,"Rent",19600,67224,693,1,0,0,66388.5937003089,2750.93665930419
2008,3744,198025365,41740,-468.418348350297,53000,"Rent",9400,41740,NA,0,0,0,34368.9240371893,38.6474388586666
2008,3745,141796068,89583,4240.66505254256,34000,"Rent",32900,89583,824,2,0,0,42159.9412908523,53.5906826075597
2008,3746,350364121,99342,5912.38282368958,29000,"Rent",16400,99342,655,1,0,0,56501.9440720154,1364.04247577876
2008,3747,314176796,19312,3135.83773845218,41000,"Rent",2800,19312,NA,2,1,1,35137.6747933027,81.1930376691942
2008,3748,309474456,36293,10674.948845844,22000,"Rent",10100,36293,NA,4,1,1,40596.7383910123,1011.91349721461
2008,3749,244006278,51688,5722.44247100776,51000,"Own",18200,51688,NA,1,0,0,60126.2482774324,835.920262268377
2008,3750,800397564,67834,1967.31385711039,76000,"Own",12400,67834,602,0,0,0,54314.6003382411,19.3337999445122
2008,3751,262989592,51409,10383.6378019899,45000,"Own",33300,51409,NA,1,0,0,65314.986048292,761.340567569552
2008,3752,409582012,94989,981.911342544197,31000,"Rent",18700,94989,683,0,0,0,49817.7547563653,29.4108993949082
2008,3753,285125669,62932,5166.52832454361,101000,"Rent",15700,62932,646,2,0,0,76937.7388935218,2313.05097452051
2008,3754,802765072,12599,1388.19885540612,77000,"Rent",39900,12599,882,0,0,0,48720.4700874421,223.459525124069
2008,3755,282680472,36872,8927.03918099567,117000,"Rent",18100,36872,675,1,1,1,89247.6424214524,36.8401415672765
2008,3756,321604063,54247,2632.49985395286,105000,"Rent",9500,54247,NA,1,0,0,70130.49879302,1444.80850515266
2008,3757,226930732,68604,5431.76325236589,70000,"Own",8800,68604,546,2,0,0,68940.2158439615,945.309870684307
2008,3758,591450430,29183,4608.72482414319,42000,"Rent",21400,29183,NA,1,0,0,67715.6970655133,963.953577962718
2008,3759,602402895,52863,378.878491415198,38000,"Rent",17200,52863,NA,0,0,0,30091.7190296561,8.03202833166014
2008,3760,652690937,30914,2006.9422964312,63000,"Rent",18700,30914,683,1,0,0,56846.8160301787,1144.04186776443
2008,3761,999721308,18934,5079.27286267894,48000,"Rent",19200,18934,688,0,0,0,73917.955245834,2.52174802756464
2008,3762,137853019,18872,4920.23655414383,14000,"Rent",18700,18872,683,1,0,0,27635.7892133564,2003.82100458875
2008,3763,155186353,92422,7428.44738022537,33000,"Rent",8900,92422,NA,2,1,1,55633.7727721746,376.297535533792
2008,3764,841491263,19764,9149.66031578634,9000,"Rent",11800,19764,NA,1,1,2,32024.4928502741,60.5163647298686
2008,3765,405736815,26172,-354.925154741685,89000,"Rent",16700,26172,NA,0,0,0,63372.8922398411,120.557823840646
2008,3766,747549410,39243,2559.14742400619,34000,"Rent",38200,39243,868,0,0,0,52783.4688725189,750.625527417555
2008,3767,360002202,29544,11702.0997390315,82000,"Rent",33900,29544,NA,0,0,0,47555.5650885912,1019.91783198235
2008,3768,176478436,46332,3590.09509764509,84000,"Rent",8100,46332,535,3,0,0,89587.0124258011,1222.86218949536
2008,3769,546312309,35186,1796.99147403551,56000,"Rent",20200,35186,700,1,0,0,70422.4287703954,165.735696852093
2008,3770,921502990,28413,2635.64481327211,36000,"Rent",20100,28413,698,0,0,0,38823.449022258,2669.13927961867
2008,3771,670503985,13589,6683.63733969671,86000,"Own",9700,13589,561,3,0,0,96819.1582711794,167.73989564583
2008,3772,720809210,59479,11391.7347008459,93000,"Rent",19600,59479,NA,1,1,1,46892.6863255957,713.539301317272
2008,3773,404906738,60060,13484.9333856211,0,"Own",16600,60060,657,3,0,0,19590.5118536346,160.706545202539
2008,3774,838964890,20591,9156.9758283236,51000,"Rent",13600,20591,619,2,1,1,43882.4574230065,260.702966317928
2008,3775,376464494,28604,-371.166858679422,53000,"Rent",9900,28604,564,0,0,0,49371.7549343954,70.0091941399918
2008,3776,646754486,82715,288.247656070871,62000,"Rent",21800,82715,717,0,0,0,51477.0979240063,43.114121762839
2008,3777,373101063,94180,6700.34414442161,83000,"Rent",7700,94180,528,5,0,0,68753.5574142223,442.39714761232
2008,3778,913833596,92471,3831.71055810627,55000,"Rent",29800,92471,796,2,0,0,66903.4814155772,226.808121505491
2008,3779,802765072,12599,1388.19885540612,77000,"Rent",39900,12599,NA,0,0,0,48720.4700874421,223.459525124069
2008,3780,543628794,57758,352.915343293795,24000,"Rent",9200,57758,553,0,0,0,42774.1198964152,58.9569863223398
2008,3781,703278609,67224,7175.0019425539,1e+05,"Rent",19600,67224,NA,1,0,0,66388.5937003089,2750.93665930419
2008,3782,535788665,57085,12368.8696401331,50000,"Rent",26900,57085,NA,2,0,0,71974.1505834862,87.1320983325717
2008,3783,258472250,24527,4638.48589024435,78000,"Own",34700,24527,839,0,0,0,57007.1903565818,865.164478421021
2008,3784,212201011,64719,3669.74455456051,95000,"Rent",35300,64719,NA,2,0,0,71746.0587607983,265.915602938891
2008,3785,694573264,54539,2131.80967603976,36000,"Rent",39700,54539,880,0,0,0,54694.9973230676,216.745881904528
2008,3786,460381832,22240,5976.09137322811,37000,"Rent",36000,22240,NA,2,0,0,57629.8323881764,133.837797661898
2008,3787,431961406,98787,787.182208154183,44000,"Rent",12900,98787,NA,0,0,0,39857.9512054369,1220.82450601578
2008,3788,658219631,94134,586.815123371302,51000,"Rent",15800,94134,NA,0,0,0,65562.9070204467,456.297331895925
2008,3789,309474456,36293,10674.948845844,22000,"Rent",10100,36293,NA,4,1,1,40596.7383910123,1011.91349721461
2008,3790,874826066,25052,4195.70017796898,66000,"Own",25200,25052,752,1,0,0,61525.9516200653,23.614978261571
2008,3791,760809914,93739,2265.49494936539,61000,"Rent",38200,93739,NA,1,0,0,57034.3690630246,38.6521669283693
2008,3792,271072066,33296,3140.4468810708,75000,"Own",41300,33296,893,0,0,0,70935.5971026036,1.83546582745781
2008,3793,504221191,76855,6390.37691911997,69000,"Own",2600,76855,410,5,1,2,56272.8092812182,103.92059368757
2008,3794,450873847,79924,4898.63733517584,63000,"Rent",10600,79924,575,2,0,0,63126.2790761486,37.0606158764021
2008,3795,647485609,16416,206.718063425112,93000,"Rent",21500,16416,714,0,0,0,94432.4381586403,600.610719615957
2008,3796,223827486,22643,-150.256253593979,58000,"Rent",10200,22643,NA,0,0,0,65596.5899525895,339.853325791024
2008,3797,885275686,25414,12221.6904411462,87000,"Own",35200,25414,843,1,0,0,58852.4307499545,1183.86629724853
2008,3798,407101061,23123,10096.3518003352,32000,"Rent",20200,23123,700,2,0,0,45545.2653966134,354.093454533992
2008,3799,322730247,64619,-289.407146078105,57000,"Rent",10400,64619,573,0,0,0,40954.9241975845,278.039384167742
2008,3800,992691870,41799,2278.02492131655,78000,"Rent",14700,41799,633,1,0,0,46583.5332871397,344.366350702766
2008,3801,228161950,95009,4516.21012053481,46000,"Own",3100,95009,427,1,2,1,61131.4609337123,395.724917339133
2008,3802,639886021,49037,3308.19576727299,74000,"Own",8200,49037,536,3,0,0,63837.5439707015,632.367354269326
2008,3803,509262184,54384,5275.60129495619,92000,"Rent",38100,54384,867,0,0,0,50579.7192170956,259.32557523016
2008,3804,386995946,46248,12301.9183885407,43000,"Own",27200,46248,772,0,0,0,80336.540744952,2803.83256082328
2008,3805,871609785,32096,8221.62026400498,30000,"Own",9500,32096,558,2,0,0,54708.7141462823,376.190455559288
2008,3806,652988536,81926,3952.35105932642,35000,"Rent",10000,81926,567,1,0,0,26849.6734341117,79.8353151042
2008,3807,862142430,12501,516.157727387902,65000,"Rent",23300,12501,733,0,0,0,67243.7962143893,213.73614484501
2008,3808,140536283,63716,3908.5721359595,70000,"Rent",20300,63716,701,0,0,0,48756.7792045267,776.105702786059
