"ssn","year","zip_code","fico","num_late","past_def","num_bankruptcy"
259652384,2022,76676,836,0,0,0
259652384,2023,76676,836,0,0,0
259652384,2024,76676,836,0,0,0
259802341,2022,23978,569,1,0,0
259802341,2023,23978,539,4,0,0
259802341,2024,23978,529,5,0,0
259987025,2022,29617,598,4,0,0
259987025,2023,29617,598,4,0,0
259987025,2024,29617,588,5,0,0
260143874,2022,95259,807,0,0,0
260143874,2023,95259,807,0,0,0
260143874,2024,95259,807,0,0,0
260899224,2022,60332,662,0,0,0
260899224,2023,60332,662,0,0,0
260899224,2024,60332,662,0,0,0
261201430,2022,17653,756,1,0,0
261201430,2023,17653,756,1,0,0
261201430,2024,17653,756,1,0,0
261238027,2022,19988,720,1,0,0
261238027,2023,19988,720,1,0,0
261238027,2024,19988,720,1,0,0
261474440,2022,37805,859,2,0,0
261474440,2023,37805,849,3,0,0
261474440,2024,37805,829,5,0,0
261797469,2022,94348,436,3,1,1
261797469,2023,94348,426,4,1,1
261797469,2024,94348,416,5,1,1
262187195,2022,26529,599,0,0,0
262187195,2023,26529,599,0,0,0
262187195,2024,26529,599,0,0,0
262690172,2022,89148,633,2,0,0
262690172,2023,89148,633,2,0,0
262690172,2024,89148,633,2,0,0
262887830,2022,66606,746,0,0,0
262887830,2023,66606,746,0,0,0
262887830,2024,66606,746,0,0,0
262989592,2022,51409,827,1,0,0
262989592,2023,51409,787,5,0,0
262989592,2024,51409,767,7,0,0
263014525,2022,43970,754,0,0,0
263014525,2023,43970,754,0,0,0
263014525,2024,43970,754,0,0,0
263357046,2022,59621,734,0,0,0
263357046,2023,59621,734,0,0,0
263357046,2024,59621,734,0,0,0
263846572,2022,60476,858,0,0,0
263846572,2023,60476,858,0,0,0
263846572,2024,60476,858,0,0,0
264141910,2022,96661,619,0,0,0
264141910,2023,96661,619,0,0,0
264141910,2024,96661,619,0,0,0
264657402,2022,58156,562,2,2,2
264657402,2023,58156,542,4,2,2
264657402,2024,58156,532,5,2,2
265031249,2022,96455,819,1,0,0
265031249,2023,96455,819,1,0,0
265031249,2024,96455,819,1,0,0
265065539,2022,76474,747,1,0,0
265065539,2023,76474,747,1,0,0
265065539,2024,76474,747,1,0,0
265068918,2022,99000,801,0,0,0
265068918,2023,99000,801,0,0,0
265068918,2024,99000,801,0,0,0
265188839,2022,32191,653,1,1,1
265188839,2023,32191,653,1,1,1
265188839,2024,32191,653,1,1,1
265535297,2022,76018,803,0,0,0
265535297,2023,76018,803,0,0,0
265535297,2024,76018,803,0,0,0
265638195,2022,35567,674,0,0,0
265638195,2023,35567,674,0,0,0
265638195,2024,35567,674,0,0,0
265765206,2022,17208,868,0,0,0
265765206,2023,17208,868,0,0,0
265765206,2024,17208,868,0,0,0
266212602,2022,60858,740,1,0,0
266212602,2023,60858,740,1,0,0
266212602,2024,60858,740,1,0,0
266391779,2022,70626,887,1,0,0
266391779,2023,70626,877,2,0,0
266391779,2024,70626,877,2,0,0
267319649,2022,50138,804,0,0,0
267319649,2023,50138,804,0,0,0
267319649,2024,50138,804,0,0,0
267568129,2022,21034,823,0,0,0
267568129,2023,21034,823,0,0,0
267568129,2024,21034,823,0,0,0
267813939,2022,11023,857,1,0,0
267813939,2023,11023,837,3,0,0
267813939,2024,11023,817,5,0,0
268246160,2022,58606,330,2,4,1
268246160,2023,58606,330,2,4,1
268246160,2024,58606,320,3,4,1
268288958,2022,11462,832,1,0,0
268288958,2023,11462,822,2,0,0
268288958,2024,11462,802,4,0,0
268295928,2022,70379,893,0,0,0
268295928,2023,70379,893,0,0,0
268295928,2024,70379,893,0,0,0
268455650,2022,96160,618,0,0,0
268455650,2023,96160,618,0,0,0
268455650,2024,96160,618,0,0,0
268458533,2022,95519,799,0,0,0
268458533,2023,95519,799,0,0,0
268458533,2024,95519,799,0,0,0
268587337,2022,92757,727,2,0,0
268587337,2023,92757,727,2,0,0
268587337,2024,92757,727,2,0,0
268743575,2022,66471,581,4,1,1
268743575,2023,66471,561,6,1,1
268743575,2024,66471,551,7,1,1
269630124,2022,28986,793,1,0,0
269630124,2023,28986,793,1,0,0
269630124,2024,28986,783,2,0,0
269644979,2022,96025,695,0,0,0
269644979,2023,96025,695,0,0,0
269644979,2024,96025,695,0,0,0
270303650,2022,13644,812,0,0,0
270303650,2023,13644,812,0,0,0
270303650,2024,13644,812,0,0,0
270528392,2022,10403,680,2,1,1
270528392,2023,10403,680,2,1,1
270528392,2024,10403,680,2,1,1
270556803,2022,46108,873,0,0,0
270556803,2023,46108,873,0,0,0
270556803,2024,46108,873,0,0,0
270592871,2022,69371,670,0,0,0
270592871,2023,69371,670,0,0,0
270592871,2024,69371,670,0,0,0
270775831,2022,24870,730,0,0,0
270775831,2023,24870,730,0,0,0
270775831,2024,24870,730,0,0,0
270831548,2022,26382,611,0,0,0
270831548,2023,26382,611,0,0,0
270831548,2024,26382,611,0,0,0
271072066,2022,33296,893,0,0,0
271072066,2023,33296,893,0,0,0
271072066,2024,33296,893,0,0,0
272490950,2022,91432,629,0,0,0
272490950,2023,91432,629,0,0,0
272490950,2024,91432,629,0,0,0
272595249,2022,67114,372,4,1,1
272595249,2023,67114,362,5,1,1
272595249,2024,67114,352,6,1,1
273109415,2022,85917,724,2,1,1
273109415,2023,85917,714,3,1,1
273109415,2024,85917,704,4,1,1
273237642,2022,44413,834,1,0,0
273237642,2023,44413,824,2,0,0
273237642,2024,44413,824,2,0,0
273398856,2022,20039,722,0,0,0
273398856,2023,20039,722,0,0,0
273398856,2024,20039,722,0,0,0
274082032,2022,70719,854,0,0,0
274082032,2023,70719,854,0,0,0
274082032,2024,70719,854,0,0,0
274158912,2022,18266,865,0,0,0
274158912,2023,18266,865,0,0,0
274158912,2024,18266,865,0,0,0
274482486,2022,97541,772,1,0,0
274482486,2023,97541,772,1,0,0
274482486,2024,97541,772,1,0,0
274612227,2022,17081,542,1,0,0
274612227,2023,17081,542,1,0,0
274612227,2024,17081,542,1,0,0
275428009,2022,66119,610,0,0,0
275428009,2023,66119,610,0,0,0
275428009,2024,66119,610,0,0,0
275696720,2022,20783,751,0,0,0
275696720,2023,20783,751,0,0,0
275696720,2024,20783,751,0,0,0
276035957,2022,78718,633,1,0,0
276035957,2023,78718,633,1,0,0
276035957,2024,78718,633,1,0,0
276513086,2022,71857,307,2,1,3
276513086,2023,71857,307,2,1,3
276513086,2024,71857,307,3,1,3
276846724,2022,38200,764,2,0,0
276846724,2023,38200,754,3,0,0
276846724,2024,38200,744,4,0,0
277856426,2022,40241,701,2,0,0
277856426,2023,40241,701,2,0,0
277856426,2024,40241,691,3,0,0
277960602,2022,30327,443,1,1,1
277960602,2023,30327,433,2,1,1
277960602,2024,30327,423,3,1,1
278002866,2022,57455,798,2,0,0
278002866,2023,57455,798,2,0,0
278002866,2024,57455,798,2,0,0
278139432,2022,76583,687,0,0,0
278139432,2023,76583,687,0,0,0
278139432,2024,76583,687,0,0,0
278216673,2022,49165,615,1,3,1
278216673,2023,49165,605,2,3,1
278216673,2024,49165,595,3,3,1
278377950,2022,11187,583,0,0,0
278377950,2023,11187,583,0,0,0
278377950,2024,11187,583,0,0,0
279499220,2022,47350,780,0,0,0
279499220,2023,47350,780,0,0,0
279499220,2024,47350,780,0,0,0
280358104,2022,74614,737,0,0,0
280358104,2023,74614,737,0,0,0
280358104,2024,74614,737,0,0,0
280777005,2022,14852,327,1,2,2
280777005,2023,14852,327,1,2,2
280777005,2024,14852,317,2,2,2
280972351,2022,72158,870,0,0,0
280972351,2023,72158,870,0,0,0
280972351,2024,72158,870,0,0,0
281216842,2022,98006,878,0,0,0
281216842,2023,98006,878,0,0,0
281216842,2024,98006,878,0,0,0
282574680,2022,64405,832,1,0,0
282574680,2023,64405,812,3,0,0
282574680,2024,64405,812,3,0,0
282576689,2022,67018,822,0,0,0
282576689,2023,67018,822,0,0,0
282576689,2024,67018,822,0,0,0
282680472,2022,36872,675,1,1,1
282680472,2023,36872,675,1,1,1
282680472,2024,36872,655,3,1,1
282697795,2022,56094,573,0,0,0
282697795,2023,56094,573,0,0,0
282697795,2024,56094,573,0,0,0
282728624,2022,40002,848,2,0,0
282728624,2023,40002,848,2,0,0
282728624,2024,40002,848,2,0,0
282951570,2022,33617,863,0,0,0
282951570,2023,33617,863,0,0,0
282951570,2024,33617,863,0,0,0
283329780,2022,33330,591,0,0,0
283329780,2023,33330,591,0,0,0
283329780,2024,33330,591,0,0,0
283416812,2022,23635,644,0,0,0
283416812,2023,23635,644,0,0,0
283416812,2024,23635,644,0,0,0
283428746,2022,51523,501,4,1,2
283428746,2023,51523,501,4,1,2
283428746,2024,51523,481,6,1,2
283495162,2022,93003,740,0,0,0
283495162,2023,93003,740,0,0,0
283495162,2024,93003,740,0,0,0
283626109,2022,30889,668,0,0,0
283626109,2023,30889,668,0,0,0
283626109,2024,30889,668,0,0,0
283950816,2022,64460,763,0,0,0
283950816,2023,64460,763,0,0,0
283950816,2024,64460,763,0,0,0
284042730,2022,56831,599,1,0,0
284042730,2023,56831,599,1,0,0
284042730,2024,56831,599,1,0,0
284971870,2022,98701,420,1,1,2
284971870,2023,98701,420,1,1,2
284971870,2024,98701,420,1,1,2
284980698,2022,82534,800,3,0,0
284980698,2023,82534,800,3,0,0
284980698,2024,82534,790,4,0,0
285125669,2022,62932,646,2,0,0
285125669,2023,62932,636,3,0,0
285125669,2024,62932,626,4,0,0
285128424,2022,26496,813,1,0,0
285128424,2023,26496,813,1,0,0
285128424,2024,26496,813,1,0,0
285242178,2022,75530,618,0,0,0
285242178,2023,75530,618,0,0,0
285242178,2024,75530,618,0,0,0
285588130,2022,31459,684,4,0,0
285588130,2023,31459,684,4,0,0
285588130,2024,31459,674,5,0,0
286051650,2022,66694,722,2,0,0
286051650,2023,66694,722,2,0,0
286051650,2024,66694,712,3,0,0
287388193,2022,37385,551,0,0,0
287388193,2023,37385,551,0,0,0
287388193,2024,37385,551,0,0,0
287492039,2022,44689,860,0,0,0
287492039,2023,44689,860,0,0,0
287492039,2024,44689,860,0,0,0
287534817,2022,42351,778,0,0,0
287534817,2023,42351,778,0,0,0
287534817,2024,42351,778,0,0,0
288138882,2022,24911,525,1,1,1
288138882,2023,24911,525,1,1,1
288138882,2024,24911,525,1,1,1
288152693,2022,16845,762,0,0,0
288152693,2023,16845,762,0,0,0
288152693,2024,16845,762,0,0,0
288439637,2022,18078,874,0,0,0
288439637,2023,18078,874,0,0,0
288439637,2024,18078,874,0,0,0
288525403,2022,33659,769,0,0,0
288525403,2023,33659,769,0,0,0
288525403,2024,33659,769,0,0,0
288534043,2022,35134,761,0,0,0
288534043,2023,35134,761,0,0,0
288534043,2024,35134,761,0,0,0
288780083,2022,53589,586,0,0,0
288780083,2023,53589,586,0,0,0
288780083,2024,53589,586,0,0,0
289027572,2022,19285,711,1,0,0
289027572,2023,19285,711,1,0,0
289027572,2024,19285,681,4,0,0
289196522,2022,79281,828,0,0,0
289196522,2023,79281,828,0,0,0
289196522,2024,79281,828,0,0,0
290156066,2022,49020,575,1,0,0
290156066,2023,49020,575,1,0,0
290156066,2024,49020,575,1,0,0
291192504,2022,18753,834,0,0,0
291192504,2023,18753,834,0,0,0
291192504,2024,18753,834,0,0,0
291351521,2022,75200,760,0,0,0
291351521,2023,75200,760,0,0,0
291351521,2024,75200,760,0,0,0
291550988,2022,40247,335,2,3,1
291550988,2023,40247,325,3,3,1
291550988,2024,40247,307,5,3,1
291847203,2022,72142,410,1,1,2
291847203,2023,72142,410,1,1,2
291847203,2024,72142,410,1,1,2
292200478,2022,75039,844,0,0,0
292200478,2023,75039,844,0,0,0
292200478,2024,75039,844,0,0,0
292238913,2022,74444,741,0,0,0
292238913,2023,74444,741,0,0,0
292238913,2024,74444,741,0,0,0
292274927,2022,80850,795,0,0,0
292274927,2023,80850,795,0,0,0
292274927,2024,80850,795,0,0,0
293657928,2022,26793,628,0,0,0
293657928,2023,26793,628,0,0,0
293657928,2024,26793,628,0,0,0
293692317,2022,37463,761,0,0,0
293692317,2023,37463,761,0,0,0
293692317,2024,37463,761,0,0,0
293974237,2022,68601,307,2,1,3
293974237,2023,68601,307,2,1,4
293974237,2024,68601,307,5,1,4
294158532,2022,88855,696,2,0,0
294158532,2023,88855,696,2,0,0
294158532,2024,88855,696,2,0,0
294542798,2022,57580,670,2,0,0
294542798,2023,57580,670,2,0,0
294542798,2024,57580,670,2,0,0
294635243,2022,94084,586,0,0,0
294635243,2023,94084,586,0,0,0
294635243,2024,94084,586,0,0,0
295226555,2022,46205,794,2,0,0
295226555,2023,46205,784,3,0,0
295226555,2024,46205,764,5,0,0
296199568,2022,25500,767,1,0,0
296199568,2023,25500,767,1,0,0
296199568,2024,25500,757,2,0,0
296220610,2022,77027,826,0,0,0
296220610,2023,77027,826,0,0,0
296220610,2024,77027,826,0,0,0
296426926,2022,17288,561,0,0,0
296426926,2023,17288,561,0,0,0
296426926,2024,17288,561,0,0,0
296452699,2022,24699,863,0,0,0
296452699,2023,24699,863,0,0,0
296452699,2024,24699,863,0,0,0
297600905,2022,51043,757,0,0,0
297600905,2023,51043,757,0,0,0
297600905,2024,51043,757,0,0,0
297677633,2022,15172,559,0,0,0
297677633,2023,15172,559,0,0,0
297677633,2024,15172,559,0,0,0
298003222,2022,30378,578,1,1,2
298003222,2023,30378,478,1,1,3
298003222,2024,30378,478,1,1,3
298081894,2022,91457,523,1,1,1
298081894,2023,91457,523,1,1,1
298081894,2024,91457,523,1,1,1
298689444,2022,22057,780,0,0,0
298689444,2023,22057,780,0,0,0
298689444,2024,22057,780,0,0,0
300234747,2022,92893,689,3,0,0
300234747,2023,92893,689,3,0,0
300234747,2024,92893,669,5,0,0
300425313,2022,98286,804,5,0,0
300425313,2023,98286,804,5,0,0
300425313,2024,98286,804,5,0,0
300521287,2022,54582,795,5,0,0
300521287,2023,54582,775,7,0,0
300521287,2024,54582,765,8,0,0
300632204,2022,79447,688,0,0,0
300632204,2023,79447,688,0,0,0
300632204,2024,79447,688,0,0,0
300755697,2022,74927,343,2,2,1
300755697,2023,74927,307,5,4,1
300755697,2024,74927,307,6,5,1
301170907,2022,90897,652,2,1,1
301170907,2023,90897,642,3,1,1
301170907,2024,90897,632,4,1,1
301623384,2022,80663,644,5,0,0
301623384,2023,80663,644,5,0,0
301623384,2024,80663,624,7,0,0
301649673,2022,68483,602,0,0,0
301649673,2023,68483,602,0,0,0
301649673,2024,68483,602,0,0,0
301693478,2022,52873,601,0,0,0
301693478,2023,52873,601,0,0,0
301693478,2024,52873,601,0,0,0
301881457,2022,94078,757,1,0,0
301881457,2023,94078,757,1,0,0
301881457,2024,94078,747,2,0,0
302003657,2022,95967,854,0,0,0
302003657,2023,95967,854,0,0,0
302003657,2024,95967,854,0,0,0
302914581,2022,63352,546,1,1,1
302914581,2023,63352,496,1,2,1
302914581,2024,63352,446,1,3,1
302940327,2022,10947,843,1,0,0
302940327,2023,10947,843,1,0,0
302940327,2024,10947,843,1,0,0
303420430,2022,82528,713,1,0,0
303420430,2023,82528,713,1,0,0
303420430,2024,82528,713,1,0,0
303673219,2022,19879,868,0,0,0
303673219,2023,19879,868,0,0,0
303673219,2024,19879,868,0,0,0
304173506,2022,58813,777,2,0,0
304173506,2023,58813,777,2,0,0
304173506,2024,58813,777,2,0,0
304997543,2022,15199,824,0,0,0
304997543,2023,15199,824,0,0,0
304997543,2024,15199,824,0,0,0
305255219,2022,73381,346,1,1,2
305255219,2023,73381,346,1,1,2
305255219,2024,73381,346,1,1,2
305852028,2022,38124,577,5,1,1
305852028,2023,38124,567,6,1,1
305852028,2024,38124,567,6,1,1
305929201,2022,58219,816,1,0,0
305929201,2023,58219,806,2,0,0
305929201,2024,58219,806,2,0,0
306542269,2022,49852,589,0,0,0
306542269,2023,49852,589,0,0,0
306542269,2024,49852,589,0,0,0
306704449,2022,54656,689,0,0,0
306704449,2023,54656,689,0,0,0
306704449,2024,54656,689,0,0,0
307818777,2022,82523,728,0,0,0
307818777,2023,82523,728,0,0,0
307818777,2024,82523,728,0,0,0
307907432,2022,12132,647,1,2,1
307907432,2023,12132,647,1,2,1
307907432,2024,12132,647,1,2,1
307973681,2022,95255,682,0,0,0
307973681,2023,95255,682,0,0,0
307973681,2024,95255,682,0,0,0
308500071,2022,37439,666,0,0,0
308500071,2023,37439,666,0,0,0
308500071,2024,37439,666,0,0,0
309381304,2022,95877,721,1,0,0
309381304,2023,95877,721,1,0,0
309381304,2024,95877,721,1,0,0
309474456,2022,36293,568,4,1,1
309474456,2023,36293,508,5,2,1
309474456,2024,36293,508,5,2,1
309493413,2022,67859,815,0,0,0
309493413,2023,67859,815,0,0,0
309493413,2024,67859,815,0,0,0
309528847,2022,17113,461,1,1,1
309528847,2023,17113,461,1,1,1
309528847,2024,17113,461,1,1,1
309623187,2022,35772,757,1,0,0
309623187,2023,35772,757,1,0,0
309623187,2024,35772,757,1,0,0
309689185,2022,94366,581,1,0,0
309689185,2023,94366,581,1,0,0
309689185,2024,94366,581,1,0,0
309967382,2022,83223,863,0,0,0
309967382,2023,83223,863,0,0,0
309967382,2024,83223,863,0,0,0
310501966,2022,65715,638,1,0,0
310501966,2023,65715,638,1,0,0
310501966,2024,65715,638,1,0,0
310553500,2022,78661,631,0,0,0
310553500,2023,78661,631,0,0,0
310553500,2024,78661,631,0,0,0
310758232,2022,55975,652,0,0,0
310758232,2023,55975,652,0,0,0
310758232,2024,55975,652,0,0,0
310887043,2022,32485,470,2,1,3
310887043,2023,32485,470,2,1,3
310887043,2024,32485,470,2,1,3
311098126,2022,64015,603,0,0,0
311098126,2023,64015,603,0,0,0
311098126,2024,64015,603,0,0,0
311101817,2022,49848,675,0,0,0
311101817,2023,49848,675,0,0,0
311101817,2024,49848,675,0,0,0
311177091,2022,10410,550,1,1,1
311177091,2023,10410,550,1,1,1
311177091,2024,10410,550,1,1,1
312768555,2022,13130,864,0,0,0
312768555,2023,13130,864,0,0,0
312768555,2024,13130,864,0,0,0
313018411,2022,82613,736,1,0,0
313018411,2023,82613,736,1,0,0
313018411,2024,82613,736,1,0,0
313035501,2022,93117,793,0,0,0
313035501,2023,93117,793,0,0,0
313035501,2024,93117,793,0,0,0
313177608,2022,87355,780,0,0,0
313177608,2023,87355,780,0,0,0
313177608,2024,87355,780,0,0,0
313512437,2022,34458,436,5,3,1
313512437,2023,34458,426,6,3,1
313512437,2024,34458,416,7,3,1
313674315,2022,90260,554,1,0,0
313674315,2023,90260,554,1,0,0
313674315,2024,90260,544,2,0,0
313687856,2022,70820,893,0,0,0
313687856,2023,70820,893,0,0,0
313687856,2024,70820,893,0,0,0
314176796,2022,19312,417,2,1,1
314176796,2023,19312,407,3,1,1
314176796,2024,19312,407,3,1,1
314391950,2022,31114,781,1,0,0
314391950,2023,31114,771,2,0,0
314391950,2024,31114,761,3,0,0
314814949,2022,20409,605,1,0,0
314814949,2023,20409,595,2,0,0
314814949,2024,20409,595,2,0,0
315103580,2022,83887,685,1,1,1
315103580,2023,83887,685,1,1,1
315103580,2024,83887,685,1,1,1
315175757,2022,46792,555,1,0,0
315175757,2023,46792,555,1,0,0
315175757,2024,46792,555,1,0,0
315602780,2022,47272,490,2,1,1
315602780,2023,47272,480,3,1,1
315602780,2024,47272,470,4,1,1
315935698,2022,26651,786,1,0,0
315935698,2023,26651,786,1,0,0
315935698,2024,26651,786,1,0,0
316221028,2022,65757,620,0,0,0
316221028,2023,65757,620,0,0,0
316221028,2024,65757,620,0,0,0
317836430,2022,73384,575,1,0,0
317836430,2023,73384,555,3,0,0
317836430,2024,73384,555,3,0,0
317892578,2022,24883,592,0,0,0
317892578,2023,24883,592,0,0,0
317892578,2024,24883,592,0,0,0
317906204,2022,37486,798,0,0,0
317906204,2023,37486,798,0,0,0
317906204,2024,37486,798,0,0,0
318051254,2022,17946,811,1,0,0
318051254,2023,17946,801,2,0,0
318051254,2024,17946,801,2,0,0
318402078,2022,63855,654,1,0,0
318402078,2023,63855,654,1,0,0
318402078,2024,63855,644,2,0,0
318412652,2022,67492,659,0,0,0
318412652,2023,67492,659,0,0,0
318412652,2024,67492,659,0,0,0
318538276,2022,64757,540,2,0,0
318538276,2023,64757,540,2,0,0
318538276,2024,64757,540,2,0,0
318765097,2022,34311,550,2,0,0
318765097,2023,34311,550,2,0,0
318765097,2024,34311,550,2,0,0
318774801,2022,61261,830,0,0,0
318774801,2023,61261,830,0,0,0
318774801,2024,61261,830,0,0,0
319674267,2022,64147,837,0,0,0
319674267,2023,64147,837,0,0,0
319674267,2024,64147,837,0,0,0
319903891,2022,37405,319,3,1,2
319903891,2023,37405,319,3,1,2
319903891,2024,37405,309,4,1,2
320134789,2022,91674,637,0,0,0
320134789,2023,91674,637,0,0,0
320134789,2024,91674,637,0,0,0
320195086,2022,61106,597,0,0,0
320195086,2023,61106,597,0,0,0
320195086,2024,61106,597,0,0,0
320805576,2022,28928,567,0,0,0
320805576,2023,28928,567,0,0,0
320805576,2024,28928,567,0,0,0
321127009,2022,33052,460,2,2,1
321127009,2023,33052,440,4,2,1
321127009,2024,33052,440,4,2,1
321604063,2022,54247,558,1,0,0
321604063,2023,54247,558,1,0,0
321604063,2024,54247,538,3,0,0
322590574,2022,44832,832,0,0,0
322590574,2023,44832,832,0,0,0
322590574,2024,44832,832,0,0,0
322730247,2022,64619,573,0,0,0
322730247,2023,64619,573,0,0,0
322730247,2024,64619,573,0,0,0
322825392,2022,19460,602,0,0,0
322825392,2023,19460,602,0,0,0
322825392,2024,19460,602,0,0,0
323043923,2022,32810,635,2,0,0
323043923,2023,32810,635,2,0,0
323043923,2024,32810,625,3,0,0
324016254,2022,64798,330,1,1,3
324016254,2023,64798,307,1,2,3
324016254,2024,64798,307,1,4,3
324183327,2022,75929,551,2,0,0
324183327,2023,75929,551,2,0,0
324183327,2024,75929,551,2,0,0
324189678,2022,21855,605,0,0,0
324189678,2023,21855,605,0,0,0
324189678,2024,21855,605,0,0,0
324219650,2022,94072,862,1,0,0
324219650,2023,94072,862,1,0,0
324219650,2024,94072,862,1,0,0
324700021,2022,59870,657,0,0,0
324700021,2023,59870,657,0,0,0
324700021,2024,59870,657,0,0,0
324756645,2022,54225,425,1,1,1
324756645,2023,54225,375,1,2,1
324756645,2024,54225,325,1,3,1
325812819,2022,28287,590,1,0,0
325812819,2023,28287,590,1,0,0
325812819,2024,28287,580,2,0,0
326096105,2022,28689,733,3,0,0
326096105,2023,28689,723,4,0,0
326096105,2024,28689,713,5,0,0
326352952,2022,28433,676,0,0,0
326352952,2023,28433,676,0,0,0
326352952,2024,28433,676,0,0,0
326523427,2022,78033,886,1,0,0
326523427,2023,78033,876,2,0,0
326523427,2024,78033,866,3,0,0
326644957,2022,16497,843,3,0,0
326644957,2023,16497,833,4,0,0
326644957,2024,16497,813,6,0,0
326696208,2022,25945,887,0,0,0
326696208,2023,25945,887,0,0,0
326696208,2024,25945,887,0,0,0
326818966,2022,23416,749,0,0,0
326818966,2023,23416,749,0,0,0
326818966,2024,23416,749,0,0,0
327059099,2022,24366,706,1,0,0
327059099,2023,24366,706,1,0,0
327059099,2024,24366,686,3,0,0
327112938,2022,58833,672,0,0,0
327112938,2023,58833,672,0,0,0
327112938,2024,58833,672,0,0,0
327908893,2022,29377,723,2,0,0
327908893,2023,29377,723,2,0,0
327908893,2024,29377,723,2,0,0
328029104,2022,79558,611,0,0,0
328029104,2023,79558,611,0,0,0
328029104,2024,79558,611,0,0,0
328197211,2022,43484,577,0,0,0
328197211,2023,43484,577,0,0,0
328197211,2024,43484,577,0,0,0
328328570,2022,25186,525,3,1,1
328328570,2023,25186,505,5,1,1
328328570,2024,25186,495,6,1,1
328578581,2022,22040,760,0,0,0
328578581,2023,22040,760,0,0,0
328578581,2024,22040,760,0,0,0
329068898,2022,22434,625,5,0,0
329068898,2023,22434,595,8,0,0
329068898,2024,22434,585,9,0,0
329170020,2022,89433,568,0,0,0
329170020,2023,89433,568,0,0,0
329170020,2024,89433,568,0,0,0
329350498,2022,89269,429,2,1,1
329350498,2023,89269,399,5,1,1
329350498,2024,89269,389,6,1,1
329486279,2022,56163,649,0,0,0
329486279,2023,56163,649,0,0,0
329486279,2024,56163,649,0,0,0
329689237,2022,60951,588,0,0,0
329689237,2023,60951,588,0,0,0
329689237,2024,60951,588,0,0,0
330090509,2022,90786,839,0,0,0
330090509,2023,90786,839,0,0,0
330090509,2024,90786,839,0,0,0
330190033,2022,54713,693,3,0,0
330190033,2023,54713,693,3,0,0
330190033,2024,54713,683,4,0,0
331062941,2022,87337,795,0,0,0
331062941,2023,87337,795,0,0,0
331062941,2024,87337,795,0,0,0
331165735,2022,89233,796,0,0,0
331165735,2023,89233,796,0,0,0
331165735,2024,89233,796,0,0,0
331436500,2022,15753,614,0,0,0
331436500,2023,15753,614,0,0,0
331436500,2024,15753,614,0,0,0
331659333,2022,67906,622,2,0,0
331659333,2023,67906,622,2,0,0
331659333,2024,67906,622,2,0,0
332394090,2022,60012,870,0,0,0
332394090,2023,60012,870,0,0,0
332394090,2024,60012,870,0,0,0
332464460,2022,87804,547,1,0,0
332464460,2023,87804,547,1,0,0
332464460,2024,87804,517,4,0,0
332772392,2022,75857,653,0,0,0
332772392,2023,75857,653,0,0,0
332772392,2024,75857,653,0,0,0
333001810,2022,39845,637,1,0,0
333001810,2023,39845,637,1,0,0
333001810,2024,39845,637,1,0,0
333122909,2022,68315,647,0,0,0
333122909,2023,68315,647,0,0,0
333122909,2024,68315,647,0,0,0
333127284,2022,94871,632,0,0,0
333127284,2023,94871,632,0,0,0
333127284,2024,94871,632,0,0,0
333196502,2022,69080,621,0,0,0
333196502,2023,69080,621,0,0,0
333196502,2024,69080,621,0,0,0
333627618,2022,78772,855,0,0,0
333627618,2023,78772,855,0,0,0
333627618,2024,78772,855,0,0,0
333882035,2022,29883,737,2,0,0
333882035,2023,29883,737,2,0,0
333882035,2024,29883,727,3,0,0
334907434,2022,76078,500,1,2,2
334907434,2023,76078,500,1,2,2
334907434,2024,76078,390,2,4,2
334971395,2022,33715,876,2,0,0
334971395,2023,33715,846,5,0,0
334971395,2024,33715,846,5,0,0
335270891,2022,22257,565,1,1,1
335270891,2023,22257,565,1,1,1
335270891,2024,22257,565,1,1,1
335464661,2022,38383,731,3,0,0
335464661,2023,38383,731,3,0,0
335464661,2024,38383,711,5,0,0
335585617,2022,22237,581,4,0,0
335585617,2023,22237,561,6,0,0
335585617,2024,22237,561,6,0,0
335626760,2022,16958,602,4,0,0
335626760,2023,16958,582,6,0,0
335626760,2024,16958,572,7,0,0
335651758,2022,12291,668,1,0,0
335651758,2023,12291,658,2,0,0
335651758,2024,12291,658,2,0,0
336003038,2022,15763,667,2,0,0
336003038,2023,15763,657,3,0,0
336003038,2024,15763,637,5,0,0
336097071,2022,55171,781,0,0,0
336097071,2023,55171,781,0,0,0
336097071,2024,55171,781,0,0,0
336211910,2022,54299,792,1,0,0
336211910,2023,54299,792,1,0,0
336211910,2024,54299,772,3,0,0
336337791,2022,62676,703,1,0,0
336337791,2023,62676,703,1,0,0
336337791,2024,62676,703,1,0,0
336815431,2022,21615,749,2,0,0
336815431,2023,21615,749,2,0,0
336815431,2024,21615,749,2,0,0
336985311,2022,21583,874,2,0,0
336985311,2023,21583,874,2,0,0
336985311,2024,21583,874,2,0,0
337173909,2022,73883,695,1,0,0
337173909,2023,73883,675,3,0,0
337173909,2024,73883,655,5,0,0
337229037,2022,79599,652,3,0,0
337229037,2023,79599,652,3,0,0
337229037,2024,79599,642,4,0,0
337424601,2022,11799,706,3,1,1
337424601,2023,11799,696,4,1,1
337424601,2024,11799,686,5,1,1
337448746,2022,68989,865,1,0,0
337448746,2023,68989,855,2,0,0
337448746,2024,68989,855,2,0,0
337776868,2022,84489,589,0,0,0
